bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin;
7577;1;0.0;0.0;0.0;6.69;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7579;1;136.9;11.4;0.0;3.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7580;1;0.0;0.0;0.0;0.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7582;1;0.0;-0.0;0.0;3.44;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7583;1;5.01;1.8;0.0;3.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7599;1;0.0;-0.0;0.0;2.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7624;1;32.74;10.5;0.0;1.78;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7626;1;78.89;45.6;0.0;0.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7635;1;0.0;0.0;0.0;1.86;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7640;1;68.78;35.0;0.0;34.52;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7641;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7647;1;-0.0;-0.0;0.0;0.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7653;1;33.94;11.4;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7663;1;37.14;2.7;0.0;2.33;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7691;1;0.0;-0.0;0.0;96.48;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7694;1;-14.96;-4.7;0.0;0.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7697;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7700;1;66.17;27.4;0.0;14.12;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7702;1;-0.0;-0.0;0.0;11.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7726;1;0.0;0.0;0.0;2.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7738;1;31.84;9.2;0.0;5.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7752;1;524.5;126.0;0.0;7.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7766;1;78.89;25.6;0.0;1.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7770;1;207.9;32.36;0.0;8.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7772;1;223.6;51.8;0.0;18.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7775;1;151.5;7.9;0.0;5.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7776;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.30000;0.70000;
7778;1;153.0;21.5;0.0;28.85;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7791;1;-0.0;0.0;0.0;1.33;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7797;1;-0.0;-0.0;0.0;2.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7808;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7809;1;169.5;27.7;0.0;3.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7824;1;9.21;3.4;0.0;2.63;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7831;1;-17.17;-7.1;0.0;57.019803;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7840;1;-19.28;29.9;0.0;1.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7842;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7847;1;0.0;-0.0;0.0;1.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7857;1;0.0;0.0;0.0;2.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7862;1;0.0;0.0;0.0;9.74;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7865;1;84.99;19.6;0.0;4.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7873;1;-20.94;-6.16;0.0;11.99;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7881;1;-0.0;-0.0;0.0;7.99;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7883;1;47.55;17.8;0.0;0.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7885;1;142.4;20.0;0.0;2.42;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7886;1;162.5;42.7;0.0;12.79;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7892;1;36.94;11.0;0.0;0.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7895;1;338.7;52.5;0.0;11.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7903;1;0.0;-0.0;0.0;7.78;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7905;1;347.1;87.2;0.0;88.35;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7913;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7923;1;0.0;-0.0;0.0;0.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7937;1;56.06;17.0;0.0;2.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7943;1;38.44;2.0;0.0;0.56;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7945;1;17.92;5.8;0.0;0.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7955;1;111.6;8.9;0.0;16.19;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7961;1;50.56;8.1;0.0;8.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7967;1;0.0;-0.0;0.0;5.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7972;1;237.9;68.5;0.0;5.12;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7974;1;234.0;13.1;0.0;51.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7982;1;112.0;19.7;0.0;38.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7988;1;-3.55;-1.43;0.0;11.834121;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
7989;1;0.0;0.0;0.0;0.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7994;1;11.91;3.3;0.0;6.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
7998;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8005;1;-0.0;-0.0;0.0;16.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8030;1;-0.0;0.0;0.0;122.13;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8035;1;-0.0;0.0;0.0;4.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8043;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8057;1;69.18;9.5;0.0;3.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8060;1;0.0;-0.0;0.0;9.54;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8104;1;127.2;40.8;0.0;0.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8107;1;68.18;16.1;0.0;3.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8109;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8112;1;87.9;29.3;0.0;1.21;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8128;1;-0.0;0.0;0.0;8.1;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8151;1;0.0;0.0;0.0;14.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8158;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8165;1;0.0;-0.0;0.0;2.42;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8180;1;291.6;47.0;0.0;2.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8189;1;0.0;-0.0;0.0;9.54;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8190;1;0.0;-0.0;0.0;0.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8191;1;0.0;0.0;0.0;11.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8195;1;-101.01;-129.29;0.0;37.176703;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8200;1;0.0;-0.0;0.0;39.58;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8209;1;83.39;16.5;0.0;16.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8214;1;58.97;11.1;0.0;1.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8222;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8225;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8250;1;196.1;32.1;0.0;3.86;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8255;1;39.04;13.1;0.0;3.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8265;1;40.44;20.5;0.0;0.85;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8267;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8291;1;0.0;-0.0;0.0;6.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8293;1;112.7;14.5;0.0;1.24;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8294;1;14.22;6.3;0.0;0.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8307;1;-0.0;0.0;0.0;0.14;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8310;1;-0.0;0.0;0.0;2.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8311;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8312;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8316;1;0.0;0.0;0.0;0.72;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8328;1;82.39;14.4;0.0;13.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8331;1;-0.0;-0.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8334;1;263.96;-98.64;0.0;27.848535;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8347;1;-2.09;-1.43;0.0;48.358243;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8361;1;126.54;29.1;0.0;12.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8367;1;77.99;19.3;0.0;3.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8369;1;-0.0;-0.0;0.0;1.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8373;1;216.3;-6.9;0.0;2.44;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8397;1;-0.0;0.0;0.0;4.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8405;1;40.75;12.5;0.0;2.61;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8406;1;0.0;0.0;0.0;14.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8411;1;39.64;9.6;0.0;1.8;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8439;1;380.8;62.8;0.0;7.11;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8448;1;286.1;89.3;0.0;8.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8458;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8466;1;0.0;-0.0;0.0;1.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8467;1;216.2;75.3;0.0;2.74;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8468;1;21.42;11.8;0.0;28.85;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8473;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8475;1;-0.0;0.0;0.0;8.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8477;1;0.0;0.0;0.0;2.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8478;1;-0.0;0.0;0.0;3.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8485;1;149.0;99.8;0.0;9.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8486;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8487;1;44.45;7.68;0.0;17.83;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8494;1;235.97;34.52;0.0;7.15;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8497;1;38.84;14.2;0.0;3.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8507;1;37.44;9.1;0.0;7.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8511;1;93.6;-43.5;0.0;33.51;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8515;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8522;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8535;1;72.68;24.3;0.0;3.12;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8542;1;87.7;26.0;0.0;47.58;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8546;1;5.01;1.8;0.0;0.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8560;1;-0.0;0.0;0.0;1.11;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8564;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8568;1;175.7;56.2;0.0;0.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8578;1;0.0;-0.0;0.0;4.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8592;1;-0.0;0.0;0.0;0.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8626;1;136.0;36.1;0.0;6.07;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8627;1;-0.0;0.0;0.0;4.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8628;1;277.1;37.0;0.0;21.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8636;1;31.43;10.6;0.0;1.61;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8651;1;162.49;45.11;0.0;5.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8653;1;44.55;7.5;0.0;0.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8656;1;5.51;1.3;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8669;1;74.98;10.5;0.0;12.96;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8670;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8672;1;-0.0;-0.0;0.0;28.515005;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8676;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8677;1;0.0;0.0;0.0;2.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8683;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8689;1;42.65;18.2;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8691;1;305.04;77.16;0.0;17.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8704;1;180.7;71.8;0.0;2.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8707;1;101.9;24.3;0.0;8.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8711;1;0.0;0.0;0.0;3.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8721;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8722;1;-0.0;0.0;0.0;2.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8732;1;66.27;19.3;0.0;12.94;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8743;1;11.61;7.6;0.0;6.21;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8748;1;279.7;4.6;0.0;3.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8763;1;-233.23;29.6;0.0;207.55;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8765;1;-0.0;-0.0;0.0;11.69;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8787;1;22.83;8.0;0.0;3.71;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8788;1;143.8;46.45;0.0;3.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8791;1;-0.0;-0.0;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8795;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8804;1;22.02;4.4;0.0;4.83;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8807;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8808;1;203.6;19.81;0.0;15.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8809;1;101.2;-2.9;0.0;0.51;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8818;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8825;1;406.04;95.5;0.0;35.34;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8829;1;91.6;27.1;0.0;10.95;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8834;1;-0.0;0.0;0.0;1.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8835;1;113.7;22.3;0.0;15.55;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8843;1;208.7;63.0;0.0;3.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8846;1;20.82;0.0;0.0;0.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8853;1;410.3;91.6;0.0;13.25;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8854;1;69.18;35.1;0.0;12.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8860;1;57.16;19.7;0.0;22.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8864;1;63.31;-9.8;0.0;5.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8872;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8873;1;0.0;-0.0;0.0;1.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8874;1;285.2;61.4;0.0;26.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8877;1;-0.0;0.0;0.0;1.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8879;1;0.0;0.0;0.0;1.47;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8886;1;0.0;-0.0;0.0;-1.392036;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8887;1;0.0;0.0;0.0;102.70867;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8893;1;278.3;33.6;0.0;25.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8900;1;3.1;1.6;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8903;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8906;1;91.0;21.0;0.0;11.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8913;1;-0.0;0.0;0.0;1.13;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8930;1;139.4;21.2;0.0;6.21;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8931;1;-0.56;-0.0;0.0;108.21;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8947;1;3.7;0.2;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8950;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8961;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8975;1;0.0;-0.0;0.0;11.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8976;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8980;1;63.97;12.8;0.0;0.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8989;1;88.5;24.5;0.0;2.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8992;1;-0.0;-0.0;0.0;14.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
8997;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
8999;1;41.15;10.3;0.0;2.41;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9002;1;119.02;12.54;0.0;23.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9011;1;88.4;25.2;0.0;12.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9012;1;25.63;6.5;0.0;0.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9014;1;70.78;19.6;0.0;8.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9018;1;55.46;16.9;0.0;1.92;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9019;1;91.4;18.1;0.0;4.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9021;1;152.18;21.63;0.0;1.91;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9033;1;76.88;16.4;0.0;6.61;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9045;1;60.57;18.9;0.0;1.46;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9051;1;0.0;-0.0;0.0;2.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9059;1;0.0;-0.0;0.0;2.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9065;1;-0.0;-0.0;0.0;0.59;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9066;1;23.26;3.01;0.0;9.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9067;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9091;1;0.0;0.0;0.0;3.65;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9101;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9108;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9109;1;0.0;-0.0;0.0;0.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9112;1;0.0;-0.0;0.0;19.71;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9119;1;-0.0;0.0;0.0;1.24;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9128;1;50.56;8.7;0.0;0.19;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9130;1;245.51;9.17;0.0;24.25;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9131;1;-0.0;-0.0;0.0;6.62;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9137;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9140;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9150;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9155;1;-0.0;-0.0;0.0;5.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9158;1;54.96;9.42;0.0;5.92;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9164;1;7.71;2.4;0.0;6.93;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9173;1;66.07;15.6;0.0;5.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9174;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9176;1;-0.0;0.0;0.0;1.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9180;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9181;1;2.43;1.35;0.0;0.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9185;1;66.97;18.6;0.0;18.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9189;1;62.57;-61.0;0.0;55.14;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9191;1;-0.0;-0.0;0.0;2.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9203;1;627.36;-73.13;0.0;27.185221;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9213;1;-0.0;-0.0;0.0;10.210952;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9217;1;-0.0;0.0;0.0;6.33;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9222;1;-5.15;-2.04;0.0;154.446402;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
9231;1;242.08;59.98;0.0;5.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
9241;1;0.0;-0.0;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
